Club,Year,Player,Player ID,Team ID
arsenal,2006,ashley cole,2,arsenal2006
arsenal,2006,pat cregg,42460,arsenal2006
arsenal,2006,pascal cygan,8737,arsenal2006
arsenal,2006,abou diaby,41889,arsenal2006
arsenal,2006,johann djourou,42459,arsenal2006
arsenal,2006,emmanuel eboué,40330,arsenal2006
arsenal,2006,cesc fàbregas,20808,arsenal2006
arsenal,2006,mathieu flamini,22487,arsenal2006
arsenal,2006,kerrea gilbert,49582,arsenal2006
arsenal,2006,gilberto silva,18931,arsenal2006
arsenal,2006,thierry henry,29,arsenal2006
arsenal,2006,aleksandr hleb,7268,arsenal2006
arsenal,2006,justin hoyte,20807,arsenal2006
arsenal,2006,seb larsson,42418,arsenal2006
arsenal,2006,jens lehmann,9458,arsenal2006
arsenal,2006,freddie ljungberg,9,arsenal2006
arsenal,2006,arturo lupoli,42458,arsenal2006
arsenal,2006,fabrice muamba,49249,arsenal2006
arsenal,2006,quincy owusu,abeyie,arsenal2006
arsenal,2006,robert pires,2147,arsenal2006
arsenal,2006,josé antonio,reyes,arsenal2006
arsenal,2006,philippe senderos,20441,arsenal2006
arsenal,2006,alex song,39584,arsenal2006
arsenal,2006,anthony stokes,49251,arsenal2006
arsenal,2006,kolo touré,18755,arsenal2006
arsenal,2006,robin van,persie,arsenal2006
arsenal,2006,jeremie aliadiere,18520,arsenal2006
arsenal,2006,david bentley,20150,arsenal2006
arsenal,2006,matthew connolly,49252,arsenal2006
arsenal,2006,ryan garry,20065,arsenal2006
arsenal,2006,mark howard,48936,arsenal2006
arsenal,2006,michael jordan,42489,arsenal2006
arsenal,2006,vito mannone,225184,arsenal2006
arsenal,2006,mart poom,169,arsenal2006
arsenal,2006,ryan smith,20810,arsenal2006
arsenal,2006,graham stack,18510,arsenal2006
arsenal,2006,carlos vela,227519,arsenal2006
arsenal,2006,theo walcott,48916,arsenal2006
arsenal,2007,emmanuel adebayor,18443,arsenal2007
arsenal,2007,jeremie aliadiere,18520,arsenal2007
arsenal,2007,manuel almunia,16306,arsenal2007
arsenal,2007,gaël clichy,20442,arsenal2007
arsenal,2007,matthew connolly,49252,arsenal2007
arsenal,2007,abou diaby,41889,arsenal2007
arsenal,2007,johann djourou,42459,arsenal2007
arsenal,2007,emmanuel eboué,40330,arsenal2007
arsenal,2007,cesc fàbregas,20808,arsenal2007
arsenal,2007,mathieu flamini,22487,arsenal2007
arsenal,2007,william gallas,1298,arsenal2007
arsenal,2007,gilberto silva,18931,arsenal2007
arsenal,2007,thierry henry,29,arsenal2007
arsenal,2007,aleksandr hleb,7268,arsenal2007
arsenal,2007,justin hoyte,20807,arsenal2007
arsenal,2007,julio baptista,21189,arsenal2007
arsenal,2007,jens lehmann,9458,arsenal2007
arsenal,2007,freddie ljungberg,9,arsenal2007
arsenal,2007,mart poom,169,arsenal2007
arsenal,2007,mark randall,225717,arsenal2007
arsenal,2007,tomas rosicky,6431,arsenal2007
arsenal,2007,philippe senderos,20441,arsenal2007
arsenal,2007,alex song,39584,arsenal2007
arsenal,2007,kolo touré,18755,arsenal2007
arsenal,2007,armand traoré,225718,arsenal2007
arsenal,2007,robin van,persie,arsenal2007
arsenal,2007,theo walcott,48916,arsenal2007
arsenal,2007,nicklas bendtner,49250,arsenal2007
arsenal,2007,ashley cole,2,arsenal2007
arsenal,2007,pascal cygan,8737,arsenal2007
arsenal,2007,ryan garry,20065,arsenal2007
arsenal,2007,kieran gibbs,226944,arsenal2007
arsenal,2007,kerrea gilbert,49582,arsenal2007
arsenal,2007,gavin hoyte,226652,arsenal2007
arsenal,2007,henri lansbury,226430,arsenal2007
arsenal,2007,seb larsson,42418,arsenal2007
arsenal,2007,arturo lupoli,42458,arsenal2007
arsenal,2007,vito mannone,225184,arsenal2007
arsenal,2007,fran merida,226002,arsenal2007
arsenal,2007,fabrice muamba,49249,arsenal2007
arsenal,2007,joe ocearuill,224825,arsenal2007
arsenal,2007,josé antonio,reyes,arsenal2007
arsenal,2007,jay simpson,225719,arsenal2007
arsenal,2007,anthony stokes,49251,arsenal2007
arsenal,2007,carlos vela,227519,arsenal2007
arsenal,2008,emmanuel adebayor,18443,arsenal2008
arsenal,2008,manuel almunia,16306,arsenal2008
arsenal,2008,nacer barazite,227802,arsenal2008
arsenal,2008,nicklas bendtner,49250,arsenal2008
arsenal,2008,gaël clichy,20442,arsenal2008
arsenal,2008,abou diaby,41889,arsenal2008
arsenal,2008,lassana diarra,42961,arsenal2008
arsenal,2008,johann djourou,42459,arsenal2008
arsenal,2008,emmanuel eboué,40330,arsenal2008
arsenal,2008,łukasz fabiański,76743,arsenal2008
arsenal,2008,cesc fàbregas,20808,arsenal2008
arsenal,2008,mathieu flamini,22487,arsenal2008
arsenal,2008,william gallas,1298,arsenal2008
arsenal,2008,kieran gibbs,226944,arsenal2008
arsenal,2008,gilberto silva,18931,arsenal2008
arsenal,2008,aleksandr hleb,7268,arsenal2008
arsenal,2008,justin hoyte,20807,arsenal2008
arsenal,2008,henri lansbury,226430,arsenal2008
arsenal,2008,jens lehmann,9458,arsenal2008
arsenal,2008,fran merida,226002,arsenal2008
arsenal,2008,mark randall,225717,arsenal2008
arsenal,2008,tomas rosicky,6431,arsenal2008
arsenal,2008,bakary sagna,39601,arsenal2008
arsenal,2008,philippe senderos,20441,arsenal2008
arsenal,2008,alex song,39584,arsenal2008
arsenal,2008,kolo touré,18755,arsenal2008
arsenal,2008,armand traoré,225718,arsenal2008
arsenal,2008,robin van,persie,arsenal2008
arsenal,2008,theo walcott,48916,arsenal2008
arsenal,2008,matthew connolly,49252,arsenal2008
arsenal,2008,james dunne,229296,arsenal2008
arsenal,2008,luke freeman,227921,arsenal2008
arsenal,2008,kerrea gilbert,49582,arsenal2008
arsenal,2008,gavin hoyte,226652,arsenal2008
arsenal,2008,vito mannone,225184,arsenal2008
arsenal,2008,håvard nordtveit,228605,arsenal2008
arsenal,2008,josé antonio,reyes,arsenal2008
arsenal,2008,paul rodgers,229518,arsenal2008
arsenal,2008,jay simpson,225719,arsenal2008
arsenal,2008,rene steer,229519,arsenal2008
arsenal,2008,wojciech szczęsny,229880,arsenal2008
arsenal,2008,carlos vela,227519,arsenal2008
arsenal,2009,emmanuel adebayor,18443,arsenal2009
arsenal,2009,manuel almunia,16306,arsenal2009
arsenal,2009,andrei arshavin,39920,arsenal2009
arsenal,2009,nicklas bendtner,49250,arsenal2009
arsenal,2009,amaury bischoff,225069,arsenal2009
arsenal,2009,gaël clichy,20442,arsenal2009
arsenal,2009,francis coquelin,229028,arsenal2009
arsenal,2009,abou diaby,41889,arsenal2009
arsenal,2009,johann djourou,42459,arsenal2009
arsenal,2009,emmanuel eboué,40330,arsenal2009
arsenal,2009,łukasz fabiański,76743,arsenal2009
arsenal,2009,cesc fàbregas,20808,arsenal2009
arsenal,2009,rui fonte,229360,arsenal2009
arsenal,2009,william gallas,1298,arsenal2009
arsenal,2009,kieran gibbs,226944,arsenal2009
arsenal,2009,gavin hoyte,226652,arsenal2009
arsenal,2009,henri lansbury,226430,arsenal2009
arsenal,2009,vito mannone,225184,arsenal2009
arsenal,2009,fran merida,226002,arsenal2009
arsenal,2009,samir nasri,42079,arsenal2009
arsenal,2009,aaron ramsey,226861,arsenal2009
arsenal,2009,mark randall,225717,arsenal2009
arsenal,2009,paul rodgers,229518,arsenal2009
arsenal,2009,bakary sagna,39601,arsenal2009
arsenal,2009,mikael silvestre,317,arsenal2009
arsenal,2009,jay simpson,225719,arsenal2009
arsenal,2009,alex song,39584,arsenal2009
arsenal,2009,kolo touré,18755,arsenal2009
arsenal,2009,robin van,persie,arsenal2009
arsenal,2009,carlos vela,227519,arsenal2009
arsenal,2009,theo walcott,48916,arsenal2009
arsenal,2009,jack wilshere,228823,arsenal2009
arsenal,2009,nacer barazite,227802,arsenal2009
arsenal,2009,tom cruise,230705,arsenal2009
arsenal,2009,james dunne,229296,arsenal2009
arsenal,2009,jay emmanuel,thomas,arsenal2009
arsenal,2009,luke freeman,227921,arsenal2009
arsenal,2009,emmanuel frimpong,229031,arsenal2009
arsenal,2009,kerrea gilbert,49582,arsenal2009
arsenal,2009,justin hoyte,20807,arsenal2009
arsenal,2009,rhys murphy,229196,arsenal2009
arsenal,2009,håvard nordtveit,228605,arsenal2009
arsenal,2009,abu ogogo,229030,arsenal2009
arsenal,2009,tomas rosicky,6431,arsenal2009
arsenal,2009,philippe senderos,20441,arsenal2009
arsenal,2009,rene steer,229519,arsenal2009
arsenal,2009,gilles sunu,230412,arsenal2009
arsenal,2009,wojciech szczęsny,229880,arsenal2009
arsenal,2009,armand traoré,225718,arsenal2009
arsenal,2009,sanchez watt,230377,arsenal2009
arsenal,2010,manuel almunia,16306,arsenal2010
arsenal,2010,andrei arshavin,39920,arsenal2010
arsenal,2010,nacer barazite,227802,arsenal2010
arsenal,2010,kyle bartley,230414,arsenal2010
arsenal,2010,nicklas bendtner,49250,arsenal2010
arsenal,2010,sol campbell,513,arsenal2010
arsenal,2010,gaël clichy,20442,arsenal2010
arsenal,2010,francis coquelin,229028,arsenal2010
arsenal,2010,tom cruise,230705,arsenal2010
arsenal,2010,abou diaby,41889,arsenal2010
arsenal,2010,johann djourou,42459,arsenal2010
arsenal,2010,craig eastmond,230415,arsenal2010
arsenal,2010,emmanuel eboué,40330,arsenal2010
arsenal,2010,jay emmanuel,thomas,arsenal2010
arsenal,2010,łukasz fabiański,76743,arsenal2010
arsenal,2010,cesc fàbregas,20808,arsenal2010
arsenal,2010,william gallas,1298,arsenal2010
arsenal,2010,kieran gibbs,226944,arsenal2010
arsenal,2010,kerrea gilbert,49582,arsenal2010
arsenal,2010,henri lansbury,226430,arsenal2010
arsenal,2010,vito mannone,225184,arsenal2010
arsenal,2010,fran merida,226002,arsenal2010
arsenal,2010,samir nasri,42079,arsenal2010
arsenal,2010,aaron ramsey,226861,arsenal2010
arsenal,2010,mark randall,225717,arsenal2010
arsenal,2010,tomas rosicky,6431,arsenal2010
arsenal,2010,bakary sagna,39601,arsenal2010
arsenal,2010,philippe senderos,20441,arsenal2010
arsenal,2010,mikael silvestre,317,arsenal2010
arsenal,2010,alex song,39584,arsenal2010
arsenal,2010,gilles sunu,230412,arsenal2010
arsenal,2010,wojciech szczęsny,229880,arsenal2010
arsenal,2010,armand traoré,225718,arsenal2010
arsenal,2010,robin van,persie,arsenal2010
arsenal,2010,carlos vela,227519,arsenal2010
arsenal,2010,thomas vermaelen,49123,arsenal2010
arsenal,2010,theo walcott,48916,arsenal2010
arsenal,2010,sanchez watt,230377,arsenal2010
arsenal,2010,jack wilshere,228823,arsenal2010
arsenal,2010,benik afobe,236751,arsenal2010
arsenal,2010,luke ayling,230706,arsenal2010
arsenal,2010,roarie deacon,230497,arsenal2010
arsenal,2010,cédric evina,236675,arsenal2010
arsenal,2010,luke freeman,227921,arsenal2010
arsenal,2010,emmanuel frimpong,229031,arsenal2010
arsenal,2010,conor henderson,232178,arsenal2010
arsenal,2010,gavin hoyte,226652,arsenal2010
arsenal,2010,ignasi miquel,237075,arsenal2010
arsenal,2010,rhys murphy,229196,arsenal2010
arsenal,2010,håvard nordtveit,228605,arsenal2010
arsenal,2010,james shea,230413,arsenal2010
arsenal,2010,jay simpson,225719,arsenal2010
arsenal,2011,manuel almunia,16306,arsenal2011
arsenal,2011,andrei arshavin,39920,arsenal2011
arsenal,2011,nicklas bendtner,49250,arsenal2011
arsenal,2011,marouane chamakh,20256,arsenal2011
arsenal,2011,gaël clichy,20442,arsenal2011
arsenal,2011,abou diaby,41889,arsenal2011
arsenal,2011,johann djourou,42459,arsenal2011
arsenal,2011,craig eastmond,230415,arsenal2011
arsenal,2011,emmanuel eboué,40330,arsenal2011
arsenal,2011,jay emmanuel,thomas,arsenal2011
arsenal,2011,łukasz fabiański,76743,arsenal2011
arsenal,2011,cesc fàbregas,20808,arsenal2011
arsenal,2011,kieran gibbs,226944,arsenal2011
arsenal,2011,conor henderson,232178,arsenal2011
arsenal,2011,laurent koscielny,236224,arsenal2011
arsenal,2011,henri lansbury,226430,arsenal2011
arsenal,2011,jens lehmann,9458,arsenal2011
arsenal,2011,ignasi miquel,237075,arsenal2011
arsenal,2011,samir nasri,42079,arsenal2011
arsenal,2011,aaron ramsey,226861,arsenal2011
arsenal,2011,tomas rosicky,6431,arsenal2011
arsenal,2011,bakary sagna,39601,arsenal2011
arsenal,2011,alex song,39584,arsenal2011
arsenal,2011,sebastien squillaci,19482,arsenal2011
arsenal,2011,wojciech szczęsny,229880,arsenal2011
arsenal,2011,robin van,persie,arsenal2011
arsenal,2011,carlos vela,227519,arsenal2011
arsenal,2011,thomas vermaelen,49123,arsenal2011
arsenal,2011,theo walcott,48916,arsenal2011
arsenal,2011,jack wilshere,228823,arsenal2011
arsenal,2011,benik afobe,236751,arsenal2011
arsenal,2011,nacer barazite,227802,arsenal2011
arsenal,2011,kyle bartley,230414,arsenal2011
arsenal,2011,francis coquelin,229028,arsenal2011
arsenal,2011,tom cruise,230705,arsenal2011
arsenal,2011,roarie deacon,230497,arsenal2011
arsenal,2011,cédric evina,236675,arsenal2011
arsenal,2011,luke freeman,227921,arsenal2011
arsenal,2011,emmanuel frimpong,229031,arsenal2011
arsenal,2011,gavin hoyte,226652,arsenal2011
arsenal,2011,vito mannone,225184,arsenal2011
arsenal,2011,ryo miyaichi,238226,arsenal2011
arsenal,2011,rhys murphy,229196,arsenal2011
arsenal,2011,håvard nordtveit,228605,arsenal2011
arsenal,2011,oğuzhan özyakup,238269,arsenal2011
arsenal,2011,mark randall,225717,arsenal2011
arsenal,2011,james shea,230413,arsenal2011
arsenal,2011,jay simpson,225719,arsenal2011
arsenal,2011,gilles sunu,230412,arsenal2011
arsenal,2011,armand traoré,225718,arsenal2011
arsenal,2011,sanchez watt,230377,arsenal2011
arsenal,2011,wellington silva,249869,arsenal2011
arsenal,2012,andre santos,231515,arsenal2012
arsenal,2012,chuks aneke,238366,arsenal2012
arsenal,2012,andrei arshavin,39920,arsenal2012
arsenal,2012,mikel arteta,7438,arsenal2012
arsenal,2012,yossi benayoun,15812,arsenal2012
arsenal,2012,nicklas bendtner,49250,arsenal2012
arsenal,2012,daniel boateng,238367,arsenal2012
arsenal,2012,marouane chamakh,20256,arsenal2012
arsenal,2012,park chu,young,arsenal2012
arsenal,2012,francis coquelin,229028,arsenal2012
arsenal,2012,abou diaby,41889,arsenal2012
arsenal,2012,johann djourou,42459,arsenal2012
arsenal,2012,łukasz fabiański,76743,arsenal2012
arsenal,2012,emmanuel frimpong,229031,arsenal2012
arsenal,2012,kieran gibbs,226944,arsenal2012
arsenal,2012,thierry henry,29,arsenal2012
arsenal,2012,carl jenkinson,236414,arsenal2012
arsenal,2012,laurent koscielny,236224,arsenal2012
arsenal,2012,henri lansbury,226430,arsenal2012
arsenal,2012,vito mannone,225184,arsenal2012
arsenal,2012,per mertesacker,21250,arsenal2012
arsenal,2012,ignasi miquel,237075,arsenal2012
arsenal,2012,ryo miyaichi,238226,arsenal2012
arsenal,2012,samir nasri,42079,arsenal2012
arsenal,2012,oğuzhan özyakup,238269,arsenal2012
arsenal,2012,alex oxlade,chamberlain,arsenal2012
arsenal,2012,aaron ramsey,226861,arsenal2012
arsenal,2012,tomas rosicky,6431,arsenal2012
arsenal,2012,bakary sagna,39601,arsenal2012
arsenal,2012,alex song,39584,arsenal2012
arsenal,2012,sebastien squillaci,19482,arsenal2012
arsenal,2012,wojciech szczęsny,229880,arsenal2012
arsenal,2012,armand traoré,225718,arsenal2012
arsenal,2012,robin van,persie,arsenal2012
arsenal,2012,thomas vermaelen,49123,arsenal2012
arsenal,2012,theo walcott,48916,arsenal2012
arsenal,2012,nico yennaris,237336,arsenal2012
arsenal,2012,benik afobe,236751,arsenal2012
arsenal,2012,manuel almunia,16306,arsenal2012
arsenal,2012,martin angha,239962,arsenal2012
arsenal,2012,kyle bartley,230414,arsenal2012
arsenal,2012,george brislen,hall,arsenal2012
arsenal,2012,joel campbell,237926,arsenal2012
arsenal,2012,craig eastmond,230415,arsenal2012
arsenal,2012,kyle ebecilio,239569,arsenal2012
arsenal,2012,emmanuel eboué,40330,arsenal2012
arsenal,2012,thomas eisfeld,239966,arsenal2012
arsenal,2012,cesc fàbregas,20808,arsenal2012
arsenal,2012,luke freeman,227921,arsenal2012
arsenal,2012,sead hajrovic,239045,arsenal2012
arsenal,2012,conor henderson,232178,arsenal2012
arsenal,2012,gavin hoyte,226652,arsenal2012
arsenal,2012,emiliano martinez,238120,arsenal2012
arsenal,2012,jernade meade,238638,arsenal2012
arsenal,2012,jeffrey monakana,239456,arsenal2012
arsenal,2012,rhys murphy,229196,arsenal2012
arsenal,2012,james shea,230413,arsenal2012
arsenal,2012,gilles sunu,230412,arsenal2012
arsenal,2012,carlos vela,227519,arsenal2012
arsenal,2012,sanchez watt,230377,arsenal2012
arsenal,2012,wellington silva,249869,arsenal2012
arsenal,2012,jack wilshere,228823,arsenal2012
arsenal,2013,andre santos,231515,arsenal2013
arsenal,2013,martin angha,239962,arsenal2013
arsenal,2013,andrei arshavin,39920,arsenal2013
arsenal,2013,mikel arteta,7438,arsenal2013
arsenal,2013,marouane chamakh,20256,arsenal2013
arsenal,2013,francis coquelin,229028,arsenal2013
arsenal,2013,abou diaby,41889,arsenal2013
arsenal,2013,johann djourou,42459,arsenal2013
arsenal,2013,thomas eisfeld,239966,arsenal2013
arsenal,2013,łukasz fabiański,76743,arsenal2013
arsenal,2013,emmanuel frimpong,229031,arsenal2013
arsenal,2013,kieran gibbs,226944,arsenal2013
arsenal,2013,olivier giroud,239106,arsenal2013
arsenal,2013,serge gnabry,239967,arsenal2013
arsenal,2013,carl jenkinson,236414,arsenal2013
arsenal,2013,laurent koscielny,236224,arsenal2013
arsenal,2013,vito mannone,225184,arsenal2013
arsenal,2013,emiliano martinez,238120,arsenal2013
arsenal,2013,jernade meade,238638,arsenal2013
arsenal,2013,per mertesacker,21250,arsenal2013
arsenal,2013,ignasi miquel,237075,arsenal2013
arsenal,2013,nacho monreal,230004,arsenal2013
arsenal,2013,alex oxlade,chamberlain,arsenal2013
arsenal,2013,lukas podolski,21208,arsenal2013
arsenal,2013,aaron ramsey,226861,arsenal2013
arsenal,2013,tomas rosicky,6431,arsenal2013
arsenal,2013,bakary sagna,39601,arsenal2013
arsenal,2013,santi cazorla,22449,arsenal2013
arsenal,2013,sebastien squillaci,19482,arsenal2013
arsenal,2013,wojciech szczęsny,229880,arsenal2013
arsenal,2013,thomas vermaelen,49123,arsenal2013
arsenal,2013,theo walcott,48916,arsenal2013
arsenal,2013,jack wilshere,228823,arsenal2013
arsenal,2013,nico yennaris,237336,arsenal2013
arsenal,2013,benik afobe,236751,arsenal2013
arsenal,2013,chuba akpom,239272,arsenal2013
arsenal,2013,chuks aneke,238366,arsenal2013
arsenal,2013,zak ansah,240387,arsenal2013
arsenal,2013,héctor bellerin,239965,arsenal2013
arsenal,2013,nicklas bendtner,49250,arsenal2013
arsenal,2013,daniel boateng,238367,arsenal2013
arsenal,2013,joel campbell,237926,arsenal2013
arsenal,2013,reice charles,cook,arsenal2013
arsenal,2013,park chu,young,arsenal2013
arsenal,2013,craig eastmond,230415,arsenal2013
arsenal,2013,kyle ebecilio,239569,arsenal2013
arsenal,2013,sead hajrovic,239045,arsenal2013
arsenal,2013,isaac hayden,239268,arsenal2013
arsenal,2013,conor henderson,232178,arsenal2013
arsenal,2013,jack jebb,239280,arsenal2013
arsenal,2013,anthony jeffrey,240615,arsenal2013
arsenal,2013,henri lansbury,226430,arsenal2013
arsenal,2013,ryo miyaichi,238226,arsenal2013
arsenal,2013,elton monteiro,240386,arsenal2013
arsenal,2013,kris olsson,241303,arsenal2013
arsenal,2013,brandon ormonde,ottewill,arsenal2013
arsenal,2013,josh rees,240614,arsenal2013
arsenal,2013,philip roberts,239863,arsenal2013
arsenal,2013,james shea,230413,arsenal2013
arsenal,2013,alex song,39584,arsenal2013
arsenal,2013,jon toral,242656,arsenal2013
arsenal,2013,robin van,persie,arsenal2013
arsenal,2013,sanchez watt,230377,arsenal2013
arsenal,2013,wellington silva,249869,arsenal2013
arsenal,2013,jordan wynter,240800,arsenal2013
arsenal,2014,chuba akpom,239272,arsenal2014
arsenal,2014,mikel arteta,7438,arsenal2014
arsenal,2014,héctor bellerin,239965,arsenal2014
arsenal,2014,nicklas bendtner,49250,arsenal2014
arsenal,2014,park chu,young,arsenal2014
arsenal,2014,abou diaby,41889,arsenal2014
arsenal,2014,thomas eisfeld,239966,arsenal2014
arsenal,2014,łukasz fabiański,76743,arsenal2014
arsenal,2014,mathieu flamini,22487,arsenal2014
arsenal,2014,kieran gibbs,226944,arsenal2014
arsenal,2014,olivier giroud,239106,arsenal2014
arsenal,2014,serge gnabry,239967,arsenal2014
